2.26174	-6.66594	-8.10294	-4.77107	5.54397	-4.81394	-4.09296	8.08197	8.38227	-4.73882	
2.41052	-6.10189	-6.96212	-4.65974	5.50658	-4.00337	-3.28741	8.09664	8.41362	-3.61105	
2.28459	-5.93023	-6.37586	-4.88635	5.67038	-3.52101	-2.90775	8.11285	8.42986	-2.99981	
2.36337	-5.68048	-5.91157	-4.80422	5.99607	-3.34549	-2.71079	8.09901	8.52194	-2.60438	
2.40664	-5.35198	-5.6103	-4.75755	5.74699	-3.18996	-2.53814	8.04432	8.64346	-2.27163	
2.40205	-5.18041	-5.34164	-4.68523	5.8137	-3.05484	-2.41951	7.9924	8.7422	-2.02703	
2.33482	-5.25692	-5.31887	-4.69699	5.84226	-2.94255	-2.27125	7.93991	8.83413	-1.83543	
2.23906	-5.15694	-5.13655	-4.60807	6.03351	-2.8135	-2.13403	7.91613	8.92603	-1.69252	
2.53763	-5.15825	-5.12646	-4.65914	5.91642	-2.74443	-1.98553	7.94628	8.99597	-1.56555	
2.394	-5.07313	-5.0115	-4.68787	5.96587	-2.6511	-1.88417	7.94784	9.05901	-1.45797	
2.53317	-4.88198	-4.88482	-4.68378	5.97267	-2.53377	-1.82699	7.97096	9.12422	-1.35823	
2.68967	-4.64684	-4.76487	-4.40297	6.1893	-2.41124	-1.81658	7.99641	9.16573	-1.26642	
2.65762	-4.47023	-4.67844	-4.58145	6.13021	-2.35176	-1.85819	8.0239	9.22615	-1.13669	
2.54301	-4.71249	-4.87524	-4.70244	6.13354	-2.34263	-1.85177	8.0219	9.28055	-1.01979	
2.62657	-4.48104	-4.59527	-4.57905	6.23831	-2.37223	-1.9648	8.03177	9.33856	-0.908786	
2.61708	-4.63156	-4.60739	-4.5062	6.18665	-2.37433	-1.92428	8.0439	9.34785	-0.840264	
2.59904	-4.67532	-4.71152	-4.41229	6.00314	-2.38049	-1.88758	8.05246	9.36436	-0.770494	
2.39624	-4.73266	-4.71691	-4.46248	5.9894	-2.36664	-1.85302	8.04327	9.37633	-0.707797	
2.52256	-4.59555	-4.71161	-4.53404	5.75011	-2.38859	-1.87934	8.02919	9.3759	-0.647527	
2.42886	-4.64642	-4.77083	-4.59689	5.63923	-2.44334	-1.90946	8.01751	9.37566	-0.583928	
2.24408	-5.04815	-5.15307	-4.87361	5.59753	-2.48023	-1.96638	8.02024	9.373	-0.519685	
2.61384	-5.02976	-5.02046	-4.77462	5.92631	-2.46404	-2.07911	8.03799	9.35356	-0.480016	
2.62779	-5.14916	-5.08542	-4.61939	5.7008	-2.58645	-2.14253	8.01032	9.35897	-0.424444	
2.31898	-5.27978	-5.18703	-4.75333	5.65087	-2.62995	-2.20728	7.99496	9.35304	-0.384893	
1.81707	-5.18458	-5.45182	-4.91023	5.26846	-2.75152	-2.59649	8.00888	9.3413	-0.323705	
2.04638	-5.71274	-5.97922	-5.00101	5.11435	-2.97174	-2.88517	7.99407	9.33178	-0.268685	
1.89454	-6.5517	-6.98133	-5.4058	5.08833	-3.09488	-3.33917	7.98184	9.32215	-0.222933	
1.78852	-7.02212	-7.17602	-5.29452	4.9389	-3.45987	-3.58231	7.97433	9.31252	-0.184728	
1.84629	-7.21331	-7.52013	-5.39975	5.04038	-3.45751	-3.69742	7.95496	9.29817	-0.166146	
2.06844	-7.33035	-7.90564	-5.43435	4.21312	-3.72603	-3.72184	7.94833	9.30682	-0.125939	
1.99469	-7.65534	-7.923	-5.45023	4.54667	-3.7731	-3.99328	7.9503	9.29992	-0.095846	
1.98977	-7.77883	-8.07536	-5.56608	4.48262	-3.9466	-4.16648	7.95359	9.29522	-0.0703084	
2.27731	-7.58523	-7.98555	-5.53807	4.46258	-4.02489	-4.17377	7.95627	9.29089	-0.0502901	
1.79746	-7.88471	-8.19625	-5.66247	4.44561	-4.05707	-4.17002	7.94397	9.28637	-0.0340834	
1.71287	-7.89952	-8.18482	-5.61269	4.5347	-3.98421	-4.15424	7.93136	9.28008	-0.0203602	
1.52744	-7.78826	-7.918	-5.44716	4.49275	-3.92449	-4.00008	7.94505	9.27332	-0.00916167	
1.29478	-7.74123	-7.84301	-5.44478	4.45439	-3.79833	-3.83555	7.97372	9.2672	0.00186687	
1.85454	-7.47749	-7.74051	-5.42889	4.29678	-3.8324	-3.72693	7.98514	9.26515	0.0197004	
1.56736	-7.57388	-7.93896	-5.57859	4.13959	-3.82919	-3.69308	7.96849	9.27334	0.0509671	
1.63745	-7.63135	-8.14114	-5.67778	4.21816	-3.8106	-3.97681	7.96241	9.27901	0.081811	
2.00878	-7.0909	-7.30249	-5.3566	4.36721	-3.80187	-3.73181	7.94448	9.28352	0.0990447	
1.78758	-6.71946	-6.81792	-5.25811	4.64431	-3.60982	-3.52893	7.91616	9.28612	0.112868	
1.7087	-6.53357	-6.66628	-5.25583	4.57797	-3.53466	-3.39423	7.90285	9.28646	0.126984	
1.74447	-6.12528	-6.41959	-5.22421	4.7106	-3.33388	-3.27708	7.88692	9.28619	0.139509	
1.75176	-5.99579	-6.40301	-5.21989	4.57896	-3.28857	-3.20004	7.86341	9.29435	0.161304	
1.80578	-5.85103	-6.27281	-5.21815	4.8272	-3.13855	-3.1565	7.84021	9.29779	0.178419	
1.76117	-5.83298	-6.3461	-5.34348	4.7918	-3.05777	-3.14574	7.82895	9.30235	0.198488	
1.70422	-5.68917	-6.18704	-5.15665	4.92648	-3.01027	-3.11846	7.82104	9.30674	0.215208	
