2.46875	-4.70269	-5.84284	-3.09048	6.24118	-4.78681	-2.24331	8.1075	8.80281	-4.74003	
2.4228	-4.82661	-5.96106	-3.1996	6.32347	-4.73994	-2.30708	8.1238	8.73471	-4.69218	
2.46938	-4.95075	-6.07485	-3.31188	6.39665	-4.825	-2.22626	8.11503	8.74158	-4.68332	
2.3349	-4.95887	-6.12163	-3.37617	6.33723	-4.72768	-2.27972	8.14282	8.70683	-4.67632	
2.75441	-4.66517	-5.86367	-3.18665	6.36994	-4.73691	-2.33854	8.11771	8.70789	-4.70904	
2.68006	-4.71238	-6.02293	-3.28312	6.34226	-4.72704	-2.37795	8.10252	8.69137	-4.77681	
2.47744	-4.89975	-6.32733	-3.43388	6.33823	-4.74131	-2.39467	8.09002	8.69423	-4.69194	
2.47469	-4.74463	-6.23488	-3.43116	6.26914	-4.70286	-2.39424	8.09193	8.69714	-4.69322	
2.65503	-4.9343	-6.42062	-3.44942	6.11668	-4.8277	-2.57905	8.11345	8.59216	-4.89197	
2.658	-4.72816	-6.05289	-3.11731	6.04344	-4.80852	-2.59681	8.11549	8.62119	-4.57005	
2.62909	-4.67243	-6.12343	-3.07225	6.11937	-4.74905	-2.63055	8.10694	8.55497	-4.67707	
2.51156	-4.73706	-6.22753	-3.17317	5.99012	-4.77756	-2.7223	8.10757	8.51041	-4.712	
2.42317	-4.84521	-6.24791	-3.33948	6.15772	-4.78093	-2.63655	8.11435	8.52587	-4.70827	
2.46647	-4.78814	-6.23757	-3.36847	6.04602	-4.73716	-2.68682	8.13919	8.48233	-4.70325	
2.52868	-4.86099	-6.29724	-3.39675	6.11728	-4.77059	-2.69935	8.14981	8.52012	-4.73098	
2.58182	-4.66259	-6.21077	-3.23346	5.93211	-4.61308	-2.83063	8.14843	8.53271	-4.68606	
2.79534	-4.83578	-6.33234	-3.38019	6.00601	-4.82046	-2.86728	8.08803	8.56174	-4.7811	
2.48089	-4.82414	-6.24762	-3.15287	6.10236	-4.69486	-2.76529	8.05136	8.53906	-4.7795	
2.58951	-4.70903	-6.28849	-3.0261	6.0397	-4.71265	-2.83223	8.13262	8.51968	-4.75094	
2.47389	-4.73069	-6.17158	-3.1515	6.16693	-4.67943	-2.71306	8.12499	8.6063	-4.64291	
2.56765	-4.84137	-6.13575	-3.34589	6.2471	-4.62883	-2.76162	8.11842	8.64197	-4.63792	
2.30139	-4.9592	-6.54098	-3.54407	6.36282	-4.71716	-2.72184	8.12808	8.74933	-4.79621	
2.48813	-4.86647	-6.3364	-3.49108	6.39003	-4.63828	-2.6945	8.11623	8.74403	-4.75431	
2.5255	-4.86668	-6.32328	-3.60764	6.38444	-4.57168	-2.66716	8.09364	8.74058	-4.69934	
2.5509	-4.8607	-6.34755	-3.64609	6.24386	-4.70577	-2.7722	8.09315	8.77352	-4.66796	
2.79598	-4.77218	-6.37213	-3.53465	6.40482	-4.40712	-2.85976	8.079	8.8237	-4.64545	
2.74715	-4.8414	-6.43573	-3.62335	6.25045	-4.50471	-3.00446	8.08728	8.74222	-4.69285	
2.69667	-4.9466	-6.36578	-3.64528	6.3318	-4.62087	-2.92592	8.08182	8.70116	-4.68974	
2.51866	-4.9025	-6.39543	-3.61191	6.22224	-4.62933	-3.05717	8.09502	8.70675	-4.59927	
2.35038	-4.87695	-6.44843	-3.71874	6.26172	-4.57482	-3.07682	8.12888	8.7019	-4.51022	
2.61191	-4.95302	-6.459	-3.6352	6.50604	-4.72165	-3.17896	8.18778	8.80728	-4.7274	
2.69861	-4.97171	-6.40406	-3.64068	6.48555	-4.77262	-3.19208	8.18776	8.81472	-4.76241	
2.5997	-4.78064	-6.36349	-3.52637	6.22905	-4.60795	-3.17259	8.20997	8.74168	-4.60221	
2.58401	-4.74	-6.70195	-3.46635	6.01753	-4.82958	-3.33828	8.21111	8.7949	-4.74249	
2.66777	-4.82709	-6.71524	-3.59334	5.90735	-4.694	-3.29309	8.2667	8.72867	-4.70057	
2.49328	-4.71871	-6.67157	-3.58516	5.62196	-4.73312	-3.35454	8.14046	8.75773	-4.55603	
2.58851	-4.76771	-6.8729	-3.64967	5.74356	-4.78935	-3.34161	8.11804	8.86409	-4.65886	
2.55318	-4.92119	-6.96529	-3.78898	5.7172	-4.75649	-3.4098	8.11963	8.87406	-4.74283	
2.44184	-4.91013	-6.89051	-3.74066	6.02542	-4.72091	-3.37955	8.12408	9.01257	-4.7091	
2.46337	-4.96768	-6.9229	-3.75733	6.24543	-4.73938	-3.33895	8.11698	8.99397	-4.79682	
2.36954	-5.13617	-6.90903	-3.85446	6.241	-4.75968	-3.28811	8.11741	8.9933	-4.77999	
2.59826	-4.91664	-6.81846	-3.61274	6.16877	-4.6921	-3.37652	8.12483	9.00004	-4.74917	
2.60334	-4.95616	-6.88548	-3.69154	6.03298	-4.71035	-3.42564	8.13127	8.86867	-4.82561	
2.48569	-4.89183	-6.91304	-3.80808	5.79512	-4.68838	-3.44527	8.08302	8.771	-4.74965	
