2.83684	-4.95791	-4.93322	-2.02059	6.68661	-4.46438	-1.63763	8.17679	8.59664	-4.7708	
3.05859	-4.32935	-3.65861	-1.63626	6.76203	-3.77901	-0.938234	8.25461	8.87391	-3.63071	
3.09687	-4.29275	-3.17721	-1.69268	6.98344	-3.48892	-0.431628	8.3607	9.13419	-3.1182	
3.0784	-4.25487	-2.88292	-1.78191	7.05092	-3.17063	-0.115781	8.46687	9.32588	-2.79225	
3.16753	-4.21817	-2.64322	-1.72724	7.15638	-3.15097	0.0881258	8.58551	9.52698	-2.56075	
3.31893	-4.03885	-2.33724	-1.65256	7.22485	-3.09643	0.228399	8.68289	9.68601	-2.39251	
2.98457	-4.09654	-2.07082	-1.48774	6.9333	-3.05762	0.325551	8.69475	9.82265	-2.22082	
2.9758	-4.10591	-1.94546	-1.47524	6.94811	-2.98352	0.446636	8.69581	9.92435	-2.09233	
2.83995	-4.05908	-1.87266	-1.54639	6.9359	-2.92807	0.510363	8.67638	10.0225	-1.96125	
3.51005	-3.48291	-1.90824	-1.62774	7.09139	-2.85583	0.459945	8.73243	10.091	-1.84002	
3.86275	-3.3169	-2.03851	-1.86789	7.02636	-2.8906	0.465128	8.78754	10.1597	-1.71209	
3.83206	-3.34593	-2.17053	-1.88803	7.06295	-2.91534	0.451799	8.82452	10.2743	-1.58249	
4.06495	-3.16279	-2.1312	-1.80977	7.13544	-2.90607	0.470792	8.73505	10.3751	-1.47746	
3.44461	-3.80042	-1.87104	-1.72871	7.57271	-2.92392	0.479073	8.79387	10.4324	-1.4575	
3.14185	-3.99931	-1.80135	-1.71074	7.3151	-2.95941	0.51829	8.85528	10.5231	-1.39922	
3.0742	-3.99597	-1.84804	-1.78463	7.28808	-2.96414	0.533517	8.91305	10.6003	-1.3434	
3.10157	-3.99829	-1.87667	-1.82326	7.17107	-2.9899	0.568864	8.96184	10.6761	-1.28585	
3.44167	-3.91674	-2.04561	-1.9501	7.60797	-2.94918	0.568318	9.03862	10.7119	-1.29285	
3.41866	-3.97323	-2.10142	-2.01382	7.49394	-3.0083	0.544509	9.1233	10.7606	-1.2896	
3.36778	-3.97458	-1.95904	-1.98361	7.44519	-3.04965	0.473193	9.17671	10.7998	-1.2861	
3.5819	-3.98953	-1.93571	-1.93134	8.10774	-2.95204	0.384074	9.27615	10.7805	-1.35036	
4.03681	-3.70487	-1.93539	-1.87041	8.29097	-2.95948	0.33314	9.36657	10.7798	-1.40357	
3.65205	-4.0648	-1.93321	-1.75189	8.36916	-2.99212	0.310529	9.43246	10.7858	-1.45242	
3.67574	-4.01447	-1.94209	-1.74328	8.33427	-3.09265	0.208142	9.53442	10.7892	-1.49451	
3.88138	-3.7048	-2.06072	-1.78058	8.01467	-3.26999	0.108952	9.54541	10.8313	-1.49003	
3.89878	-3.72887	-2.17716	-1.87765	8.03603	-3.38891	0.0106884	9.54631	10.8446	-1.51508	
3.8789	-3.77994	-2.24298	-1.87254	7.88939	-3.52779	-0.0722773	9.54508	10.8581	-1.53171	
