3.04232	-4.72693	-4.76096	-0.00870079	4.68017	-4.84073	-1.13395	7.99774	8.70835	-4.68596	
2.96814	-4.68149	-3.58632	0.358353	4.53048	-4.12392	-0.56304	8.01005	8.91935	-3.42226	
3.00991	-4.84011	-3.06116	0.512887	4.53437	-3.79635	-0.21668	8.03027	9.12181	-2.74485	
2.51053	-5.05513	-2.8274	0.343341	4.56279	-3.58628	-0.0650266	8.04746	9.28535	-2.24984	
2.52299	-5.35023	-2.84288	0.117354	4.6119	-3.62264	-0.098097	8.06405	9.42511	-1.89234	
2.46695	-5.51472	-2.83558	0.0515679	4.71645	-3.68261	-0.197242	8.05545	9.53943	-1.65872	
2.38213	-5.57678	-2.81449	0.0986457	4.81023	-3.67588	-0.199033	8.05654	9.6507	-1.47638	
2.43446	-5.50769	-2.79174	0.142227	4.85979	-3.60213	-0.152651	8.04759	9.75786	-1.38806	
2.65239	-5.36048	-2.6659	0.311193	5.08149	-3.53634	-0.146746	8.03872	9.8648	-1.32278	
2.63456	-5.18637	-2.48183	0.471361	5.37772	-3.44731	-0.0613885	8.04412	9.95325	-1.27897	
2.32801	-5.09403	-2.37792	0.609435	5.56416	-3.34589	-0.00700334	8.06009	10.0132	-1.24661	
2.28829	-4.6444	-2.2866	0.481605	5.39569	-3.17573	0.276375	8.0494	10.0523	-1.20681	
2.15803	-4.54122	-2.19306	0.155557	5.40484	-3.00958	0.443638	8.04029	10.0869	-1.15545	
2.09434	-4.47838	-2.16342	-0.100639	5.52206	-2.95249	0.434844	8.03606	10.1186	-1.11317	
2.96822	-4.06541	-1.9253	-0.160745	5.51614	-2.91308	0.338844	8.03248	10.1484	-1.07895	
3.06406	-4.05816	-1.84244	-0.249038	5.66863	-2.69755	0.320552	8.01671	10.175	-1.0284	
3.14477	-3.81755	-1.36739	0.0211715	5.67633	-2.82961	0.14653	8.01706	10.2025	-1.02153	
3.10607	-3.4488	-1.24971	-0.123009	5.55773	-2.54522	0.18518	8.0031	10.2756	-0.933538	
2.76451	-3.45427	-1.44908	-0.431696	4.96793	-2.4122	0.196789	7.99538	10.3482	-0.835411	
2.59778	-3.48518	-1.62209	-0.663065	4.94048	-2.41727	0.0661308	7.98974	10.411	-0.756624	
2.64175	-3.62726	-1.7983	-0.661438	5.00692	-2.6042	-0.0816289	7.99314	10.4718	-0.720969	
2.6818	-3.69933	-1.89846	-0.713205	4.85974	-2.68479	-0.226687	8.02611	10.5335	-0.680408	
2.62203	-3.55924	-1.59923	-0.387621	5.29961	-2.87234	-0.425904	8.06507	10.5917	-0.678999	
2.77318	-3.36716	-1.50153	-0.360201	5.37055	-2.75516	-0.450596	8.10305	10.6426	-0.652633	
2.76625	-3.21455	-1.36883	-0.283819	5.27981	-2.79322	-0.519019	8.11656	10.6922	-0.629562	
2.91292	-3.03525	-1.29242	-0.306578	5.30772	-2.67771	-0.48633	8.13202	10.7317	-0.603773	
2.67622	-3.04022	-1.25707	-0.184024	5.08166	-2.78662	-0.573699	8.14027	10.7707	-0.599836	
2.90227	-3.01789	-1.24456	-0.0857308	5.14227	-2.85843	-0.633539	8.1359	10.8128	-0.5994	
2.82332	-3.00506	-1.21182	0.00568554	5.52226	-2.90754	-0.690562	8.13375	10.8639	-0.600766	
3.05751	-2.96688	-1.17924	0.0852555	5.90049	-2.93214	-0.737748	8.1097	10.9111	-0.604193	
3.16812	-2.9358	-1.14606	0.144566	5.92004	-2.97239	-0.779382	8.07321	10.9574	-0.605544	
3.15659	-2.91214	-1.11213	0.191644	5.9699	-3.00575	-0.810505	8.04269	11.0123	-0.606018	
3.10509	-2.83777	-1.24435	0.00394392	6.09968	-2.55357	-0.397645	8.0221	11.0633	-0.549604	
3.24843	-2.81404	-1.27118	-0.11292	6.03488	-2.34936	-0.244819	8.02636	11.1052	-0.500787	
3.4105	-2.70732	-1.10751	-0.0954697	6.05685	-2.37998	-0.304072	8.04909	11.1365	-0.486781	
3.69927	-2.41908	-0.992841	-0.198239	6.0244	-2.15451	-0.271635	8.07122	11.1674	-0.439082	
3.73959	-2.27147	-0.850944	-0.218952	5.6053	-2.169	-0.325275	8.07283	11.1997	-0.414318	
3.7032	-2.13216	-0.777149	-0.289587	6.33181	-2.08445	-0.323846	8.0595	11.2335	-0.390038	
3.76618	-2.10295	-0.720447	-0.262131	6.3954	-2.12654	-0.361942	8.04217	11.2506	-0.393285	
3.99394	-2.01523	-0.678844	-0.267193	6.17717	-2.14484	-0.383436	8.01737	11.2693	-0.386411	
3.59423	-2.00258	-0.639426	-0.270789	6.49496	-2.15188	-0.40321	8.0081	11.2879	-0.382023	
3.5968	-1.9079	-0.57875	-0.30743	6.55857	-2.14014	-0.429173	7.99264	11.311	-0.365887	
3.62779	-1.84308	-0.485261	-0.295127	6.56744	-2.21358	-0.508531	7.95555	11.3339	-0.359792	
3.68735	-1.7871	-0.397506	-0.261685	6.51405	-2.31617	-0.612159	7.92294	11.3536	-0.359749	
3.74739	-1.71994	-0.303199	-0.230828	6.49334	-2.44735	-0.747635	7.88445	11.3768	-0.359841	
3.6804	-1.68252	-0.244105	-0.204956	6.49048	-2.54487	-0.849393	7.85222	11.3961	-0.362641	
3.76136	-1.64158	-0.193835	-0.190499	6.4713	-2.63515	-0.933426	7.82007	11.4105	-0.368219	
3.86462	-1.59744	-0.13539	-0.171587	6.46141	-2.75949	-1.06573	7.77754	11.4323	-0.368314	
3.9134	-1.56303	-0.0881726	-0.153832	6.59388	-2.87017	-1.19567	7.73892	11.4485	-0.372724	
3.8852	-1.7209	-0.356348	-0.482385	6.61144	-2.37719	-0.363137	7.72788	11.4631	-0.364569	
3.78424	-1.74111	-0.309823	-0.536207	6.7996	-2.33292	-0.377415	7.71346	11.4769	-0.358928	
3.88957	-1.70188	-0.268984	-0.577343	6.92687	-2.31682	-0.400434	7.68259	11.4912	-0.354812	
3.87185	-1.67507	-0.240973	-0.589346	6.4011	-2.34458	-0.424672	7.62914	11.5062	-0.350391	
3.88541	-1.64666	-0.221083	-0.611638	6.42741	-2.32924	-0.433839	7.58041	11.5185	-0.349225	
3.96731	-1.60446	-0.194914	-0.643858	6.78014	-2.30413	-0.452729	7.51907	11.5236	-0.355242	
3.89736	-1.68834	-0.337788	-0.849095	6.26017	-2.1718	-0.256718	7.48408	11.5402	-0.34518	
3.89419	-1.73155	-0.411628	-1.04622	6.18716	-2.10607	-0.185492	7.46325	11.5513	-0.338412	
3.90024	-1.70996	-0.367363	-1.13629	6.2098	-2.12918	-0.233419	7.42929	11.562	-0.336274	
3.91248	-1.71136	-0.402395	-1.2882	6.25647	-2.08368	-0.209905	7.4142	11.5725	-0.332902	
3.86088	-1.74033	-0.438624	-1.43755	6.2866	-2.04537	-0.200671	7.41228	11.5877	-0.32799	
3.91633	-1.69121	-0.337914	-1.42468	6.23433	-2.12019	-0.295171	7.40441	11.6074	-0.325498	
4.01214	-1.63194	-0.263245	-1.43295	6.12743	-2.17288	-0.37297	7.39481	11.6227	-0.322716	
