0.00025451988,0.169714741,1.42357672e-05,0.612498755,0.0015751035,7.44053447e-06,0.0656180238,1.13827696e-05,0.00121219561,81.344492,9.14946097,8.31988902e-05,0.0357997829,3.34060017e-05,0.00326329337,0.0012372661,0.0152634377,0.00236976187,0.0132031178,325.650895,6.90976895,59.0647498,0.0142775618,1.0251649,0.875635269,0.256450187,297211.725,136.749004,0.152859569,5.54226954,0.18441566,6.63965097,40551.9605,19.3571315,39986.7259,39666.6734,0.0115034242,0.000361982789,0.046920338,0.00816300174,2.43149378,0.0646297805,0.287711986,0.0343668499,0.954939523,0.199991324,85.8158106,25.9377931,202.792873,1.70484657,67.0278671,0.0144811564
0.000242031857,0.169714741,1.42357672e-05,0.633796329,0.0015751035,7.44053447e-06,0.0656180238,9.93609001e-06,0.00121219561,76.0103588,9.14946097,8.31988902e-05,0.0357997829,3.34060017e-05,0.00326329337,0.0012372661,0.0152634377,0.00236976187,0.0132031178,363.35743,4.03546541,59.0647498,0.0142775618,0.922739807,0.875635269,0.135829015,297211.725,196.434791,0.199989078,2.26762084,0.029695529,6.63965097,40551.9605,18.6826888,39986.7259,39666.6734,0.0136178334,0.000361982789,0.0173766326,0.00816300174,2.43149378,0.0646297805,0.322819381,0.0473193522,0.99999994,0.199991324,85.8158106,36.9993025,323.190748,1.33622443,83.9208235,0.0144811564
0.000273238785,0.169714741,1.3219696e-05,0.624435835,0.00145885009,7.44053447e-06,0.0524612664,9.93609001e-06,0.00121219561,68.9765571,8.80985229,5.65660326e-05,0.0324468535,3.29676358e-05,0.00327868897,0.00458192352,0.0156548458,0.00451233534,0.0132031178,167.153353,1.53230729,54.5533528,0.0142775618,0.896345829,0.877300593,0.135829015,4e+05,196.434791,0.199989078,1.37564375,0.0343417683,6.63965097,97880.601,18.6826888,39986.7259,39922.6225,0.0175113176,6.13330371e-05,0.16136094,0.00968275304,2.43149378,0.357187875,0.546672202,0.0653787666,0.99999994,0.199991324,85.8158106,36.9993025,311.692337,1.33622443,89.0236058,0.0145177451
0.000273238785,0.169714741,1.3219696e-05,0.620354995,0.00155090902,6.13709211e-06,0.0885293315,9.93609001e-06,0.00121219561,68.9765571,8.80985229,5.79892824e-05,0.0338503125,3.29676358e-05,0.00321044419,0.00454753394,0.0235914055,0.00451233534,0.00785303261,100.349841,3.52702693,52.6516823,0.0120308998,0.896345829,0.903667676,0.135829015,4e+05,185.80885,0.199969423,6.5050849,0.0343417683,0.706347049,18869.669,74.3208139,35303.9802,39922.6225,0.0301467552,0.00174346604,0.16136094,0.0292964985,2.43149378,0.357187875,0.546672202,0.0653787666,0.996540455,0.2,85.8158106,36.9993025,311.692337,1.33622443,96.0778896,0.0160249371
0.000273238785,0.169714741,1.3219696e-05,0.575566691,0.00155228882,9.05234171e-06,0.0781630808,9.93609001e-06,0.000610856831,68.9765571,9.30620637,5.79892824e-05,0.0300721693,3.29676358e-05,0.00327332162,0.00454753394,0.0235914055,0.00451233534,0.0341183421,187.984636,6.0863065,30.4515991,0.0120868876,0.908650394,1.02745673,0.413227364,399671.841,572.239549,0.315911752,6.5050849,0.0343417683,2.8383324,18869.669,74.3208139,35303.9802,39830.9681,0.0301467552,0.00209441498,0.16136094,0.0201008179,2.43149378,0.0719083105,0.546672202,0.0653787666,1.15844591,0.2,85.8158106,25.5061411,376.165106,1.87833847,79.7024094,0.0160249371
0.000277706377,0.169714741,1.33183134e-05,0.575566691,0.00155523161,9.05234171e-06,0.0781630808,1.24346088e-05,0.000987663148,66.4107439,7.32982508,5.79892824e-05,0.0300163192,3.47322885e-05,0.00362559315,0.00298936958,0.0121243521,0.00451233534,0.0105650124,250.413715,6.0863065,31.0409569,0.0120868876,0.982486245,2.14618693,0.415175918,444280.871,572.239549,0.315911752,4.30669289,0.0355771198,2.8383324,18891.506,74.3208139,35303.9802,39830.9681,0.052756564,0.00209441498,0.16136094,0.0201008179,3.24519389,0.0827177722,1.05541247,0.0513611198,0.878645232,0.2,5.46492693,25.5061411,376.165106,1.99947854,86.9654938,0.0139098452
0.000277706377,0.169714741,1.4541495e-05,0.569964054,0.00155523161,1.56320528e-05,0.0951097682,7.20319404e-06,0.00181177572,71.4273248,7.32982508,5.79892824e-05,0.0300163192,3.47322885e-05,0.00362559315,0.00298936958,0.0213129136,0.00616205398,0.0105650124,453.478529,1.80605977,28.6821784,0.0131030979,0.982486245,0.466711786,0.339281633,444280.871,149.333649,0.315911752,4.30669289,0.0233559471,2.8383324,18891.506,74.3208139,38152.5202,39932.1394,0.052756564,0.00172473133,0.16136094,0.00567012038,4.48265396,0.499448412,1.05541247,0.0795917696,0.878645232,0.19999999,9.93238914,25.5061411,376.165106,1.66725282,98.2033198,0.0139098452
0.000277706377,0.169714741,1.4541495e-05,0.572216171,0.00155523161,1.28655074e-05,0.0945214721,5.76103761e-06,0.00181177572,78.0575589,7.73695962,9.25891861e-05,0.0300163192,3.47322885e-05,0.00362559315,0.00298936958,0.00975620512,0.00573501811,0.0100197065,915.546555,13.5115305,29.5390539,0.0131030979,1.0933752,0.198060433,0.510272801,444280.871,149.333649,0.315911752,1.20845773,0.113222813,1.85515542,18891.506,74.3208139,38152.5202,39932.1394,0.0240985792,0.00172473133,0.16136094,0.00567012038,4.48265396,0.499448412,1.3751237,0.0795917696,0.846762327,0.189107108,9.93238914,25.5061411,376.165106,1.96760973,94.878408,0.0139098452
0.000277706377,0.158458423,1.4413441e-05,0.529777351,0.00155523161,1.28655074e-05,0.0945214721,5.76103761e-06,0.00150457885,75.6750753,9.67107955,5.85320282e-05,0.0302948965,3.47322885e-05,0.0039247379,0.00298936958,0.008522526,0.00621963466,0.0100197065,648.032004,9.50436645,22.9043858,0.0131030979,1.22200612,0.197557769,0.15263346,399481.028,149.333649,0.315911752,1.20845773,0.172653316,0.490329827,18546.1194,74.3208139,38152.5202,39932.1394,0.0249785121,0.00176664168,0.421259569,0.00345139035,1.06757917,0.499448412,1.87018644,0.0192727995,2.89226755,0.198834979,9.93238914,24.7021774,376.165106,1.96760973,83.171036,0.0152270323
0.00023676733,0.17637436,1.4413441e-05,0.529777351,0.00155523161,9.67878745e-06,0.0945214721,6.65450581e-06,0.00150457885,73.3645332,9.92491251,8.84429148e-05,0.0402180846,3.47322885e-05,0.0039247379,0.0012026778,0.0146393039,0.00631923933,0.0100197065,729.251358,9.50436645,32.123917,0.0131030979,1.13660834,0.144474189,0.15263346,399481.028,199.72732,0.315911752,5.88542989,0.491688769,0.270053816,54532.2073,83.0519037,36654.3786,39932.1394,0.0327533366,0.00176664168,0.140925194,0.00345139035,1.83417139,0.499448412,1.87018644,0.0286092599,2.89226755,0.2,9.64043365,20.9463598,308.350336,1.85502996,63.2983036,0.0152270323
