3.09886	-4.736	-4.83904	0.0331969	4.7768	-4.59363	-0.887363	7.92158	8.44236	-4.75742	
3.37853	-4.59736	-3.52337	0.305134	4.68317	-3.94449	-0.327082	7.93205	8.45954	-3.40309	
3.24785	-4.83924	-3.06326	0.295654	4.66654	-3.70459	-0.0501885	8.02211	8.47441	-2.71889	
3.22221	-5.20741	-2.85808	0.190236	4.57907	-3.70761	-0.0235411	8.11694	8.49455	-2.34852	
3.32806	-5.29949	-2.521	0.131904	4.60637	-3.59398	-0.0645355	8.09997	8.50998	-2.09912	
2.90976	-5.46505	-2.43564	0.079343	4.46996	-3.82599	-0.0844575	8.11618	8.53228	-1.90788	
2.95415	-5.44776	-2.36838	0.401383	4.59593	-4.34906	-0.495992	8.13754	8.55786	-1.87267	
2.94694	-5.09777	-2.17717	0.32997	4.50365	-3.36701	-0.298192	8.07965	8.59408	-1.68761	
2.74086	-4.69447	-1.95026	0.257164	4.6651	-3.0002	-0.18861	8.03975	8.62402	-1.48869	
2.84122	-4.70026	-1.99881	0.240628	4.72234	-3.19098	-0.122177	7.97133	8.65599	-1.38174	
2.37826	-4.77338	-2.11463	0.0893589	4.7159	-3.15564	0.00349808	7.93955	8.68671	-1.30482	
2.35925	-4.8223	-2.22212	-0.0438949	4.68242	-3.18502	0.0440819	7.90686	8.72036	-1.21206	
2.56096	-4.84659	-2.23045	-0.109568	4.54431	-3.33832	0.0106432	7.86335	8.75582	-1.1223	
2.53969	-4.81534	-2.16678	-0.114911	5.03973	-3.2716	-0.00461529	7.8232	8.77637	-1.06663	
2.64021	-4.80265	-2.06884	-0.000773424	4.80659	-3.51636	-0.0819749	7.77887	8.81044	-1.04164	
2.51689	-4.74675	-1.97873	0.0373022	4.73238	-3.4525	-0.109719	7.73074	8.83796	-1.02095	
2.47539	-4.68763	-1.90523	0.0577852	4.77577	-3.37226	-0.128776	7.68071	8.86322	-0.990817	
2.59176	-4.53326	-1.75369	0.0620057	4.81189	-3.22161	-0.145559	7.62699	8.88924	-0.948983	
2.37336	-4.30962	-1.59233	0.0356104	4.8895	-2.99071	-0.153122	7.57751	8.91673	-0.893777	
1.99092	-4.21999	-1.50688	0.043824	4.93713	-3.03753	-0.174143	7.54793	8.94419	-0.864646	
2.13838	-4.12276	-1.43026	0.0501187	4.87645	-3.05313	-0.194451	7.5158	8.97341	-0.843527	
2.18263	-3.9811	-1.43275	-0.0263946	4.98197	-2.91157	-0.118401	7.49083	9.00137	-0.805676	
2.01486	-3.95353	-1.34978	-0.0275089	5.00564	-2.951	-0.135309	7.44561	9.03018	-0.775309	
2.05091	-3.84284	-1.2743	-0.0401443	5.37583	-2.83473	-0.137493	7.40746	9.04206	-0.761325	
2.17771	-3.76288	-1.21762	-0.0470867	5.30997	-2.81533	-0.14253	7.38777	9.05724	-0.745767	
2.15887	-3.65289	-1.15399	-0.0748842	4.99394	-2.75499	-0.134404	7.39981	9.05999	-0.724545	
2.27935	-3.51359	-1.1046	-0.119708	4.87223	-2.70422	-0.121524	7.42452	9.06449	-0.683521	
2.34959	-3.36554	-1.07292	-0.183568	4.85805	-2.62164	-0.0963172	7.45486	9.06631	-0.631087	
2.13671	-3.33034	-1.0134	-0.183381	4.87215	-2.7603	-0.119388	7.47871	9.06717	-0.62137	
2.35067	-3.26632	-0.964086	-0.194821	5.59966	-2.63528	-0.131306	7.51053	9.06429	-0.630936	
